frame,id,area,com,icom,consmerged
589,3,227,"(1052, 647)","(1052, 647)",0
589,4,222,"(1054, 533)","(1054, 533)",0
590,0,333,"(828, 596)","(828, 596)",0
590,1,322,"(1164, 632)","(1164, 632)",0
590,5,286,"(882, 844)","(882, 844)",0
590,2,266,"(1003, 579)","(1003, 579)",0
590,3,227,"(1054, 643)","(1054, 643)",0
590,4,223,"(1051, 536)","(1051, 536)",0
591,0,335,"(829, 600)","(829, 600)",0
591,1,323,"(1160, 633)","(1160, 633)",0
591,5,284,"(877, 848)","(877, 848)",0
591,2,263,"(1005, 582)","(1005, 582)",0
591,3,231,"(1055, 638)","(1055, 638)",0
591,4,223,"(1047, 539)","(1047, 539)",0
592,0,333,"(830, 604)","(830, 604)",0
592,1,322,"(1156, 634)","(1156, 634)",0
592,5,283,"(871, 852)","(871, 852)",0
592,2,269,"(1006, 586)","(1006, 586)",0
592,3,228,"(1057, 634)","(1057, 634)",0
592,4,223,"(1044, 541)","(1044, 541)",0
593,0,330,"(831, 608)","(831, 608)",0
593,1,321,"(1152, 634)","(1152, 634)",0
593,5,281,"(865, 856)","(865, 856)",0
593,2,269,"(1007, 590)","(1007, 590)",0
593,3,229,"(1058, 629)","(1058, 629)",0
593,4,226,"(1040, 544)","(1040, 544)",0
594,0,332,"(832, 611)","(832, 611)",0
594,1,323,"(1147, 634)","(1147, 634)",0
594,5,283,"(859, 859)","(859, 859)",0
594,2,265,"(1008, 594)","(1008, 594)",0
594,3,229,"(1059, 625)","(1059, 625)",0
594,4,222,"(1037, 547)","(1037, 547)",0
595,0,334,"(833, 615)","(833, 615)",0
595,1,322,"(1142, 633)","(1142, 633)",0
595,5,281,"(852, 862)","(852, 862)",0
595,2,266,"(1009, 597)","(1009, 597)",0
595,3,228,"(1060, 620)","(1060, 620)",0
595,4,222,"(1034, 551)","(1034, 551)",0
596,0,332,"(834, 619)","(834, 619)",0
596,1,324,"(1137, 632)","(1137, 632)",0
596,5,285,"(846, 865)","(846, 865)",0
596,2,264,"(1010, 601)","(1010, 601)",0
596,3,228,"(1061, 615)","(1061, 615)",0
596,4,223,"(1032, 554)","(1032, 554)",0
